id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13844070,JJ265170,2025-05-22T16:35:00.000,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1822,018,2,8,06,1170470,1910783,2025,2025-05-30T15:43:19.000,41.910676312,-87.649187069,"{'latitude': '41.910676312', 'longitude': '-87.649187069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,22620,37,108,11,49,14,199,2
13844669,JJ265764,2025-05-22T16:30:00.000,008XX E 44TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0221,002,4,39,14,1182588,1876018,2025,2025-05-30T15:43:19.000,41.815005478,-87.605752938,"{'latitude': '41.815005478', 'longitude': '-87.605752938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,398,10,36,24,114,9
13844149,JJ265293,2025-05-22T16:30:00.000,039XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1132,011,28,26,14,1150254,1898067,2025,2025-05-30T15:43:19.000,41.876200755,-87.723785389,"{'latitude': '41.876200755', 'longitude': '-87.723785389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,736,23,30,16,142,28
13844398,JJ265538,2025-05-22T16:30:00.000,035XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0212,002,4,36,08B,1181909,1881811,2025,2025-05-30T15:43:19.000,41.830917641,-87.608064205,"{'latitude': '41.830917641', 'longitude': '-87.608064205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,221,10,36,24,101,9
13844036,JJ265160,2025-05-22T16:30:00.000,086XX S ELIZABETH ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,False,False,0613,006,17,71,11,1169503,1847418,2025,2025-05-30T15:43:19.000,41.736817566,-87.654578425,"{'latitude': '41.736817566', 'longitude': '-87.654578425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,531,13,59,20,233,17
13844626,JJ265795,2025-05-22T16:30:00.000,115XX S HOMEWOOD AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,False,False,2212,022,19,75,03,1165275,1828172,2025,2025-05-30T15:43:19.000,41.684093864,-87.670611218,"{'latitude': '41.684093864', 'longitude': '-87.670611218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,74,378,22,13,9,257,19
13844069,JJ265147,2025-05-22T16:30:00.000,052XX N BROADWAY,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2023,020,48,77,08B,1167368,1934936,2025,2025-05-30T15:43:19.000,41.977020572,-87.659885503,"{'latitude': '41.977020572', 'longitude': '-87.659885503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,540,16,15,2,54,48
13845236,JJ265665,2025-05-22T16:29:00.000,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0234,002,4,41,06,1187537,1871358,2025,2025-05-30T15:43:19.000,41.802101704,-87.587747851,"{'latitude': '41.802101704', 'longitude': '-87.587747851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,405,10,10,24,122,9
13844200,JJ265108,2025-05-22T16:23:00.000,084XX S ELIZABETH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0613,006,17,71,04B,1169463,1848791,2025,2025-05-30T15:43:19.000,41.740586137,-87.654685305,"{'latitude': '41.740586137', 'longitude': '-87.654685305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,531,13,59,20,233,17
13847099,JJ268373,2025-05-22T16:23:00.000,011XX W FARWELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2431,024,49,1,06,1167188,1945781,2025,2025-05-30T15:43:19.000,42.006783378,-87.660233972,"{'latitude': '42.006783378', 'longitude': '-87.660233972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,267,5,9,11,39,49
13844035,JJ265159,2025-05-22T16:22:00.000,011XX W WILSON AVE,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,False,False,1913,019,46,3,24,1167822,1930700,2025,2025-05-30T15:43:19.000,41.965387049,-87.658338686,"{'latitude': '41.965387049', 'longitude': '-87.658338686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,241,39,15,5,6,46
13844169,JJ265227,2025-05-22T16:21:00.000,102XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0511,005,9,49,08B,1178057,1837166,2025,2025-05-30T15:43:19.000,41.708495341,-87.623549075,"{'latitude': '41.708495341', 'longitude': '-87.623549075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,569,43,19,10,250,11
13843969,JJ265106,2025-05-22T16:21:00.000,002XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,0111,001,42,32,11,1176327,1901797,2025,2025-05-30T15:43:19.000,41.885888079,-87.627942238,"{'latitude': '41.885888079', 'longitude': '-87.627942238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,42,22,88,42
13844050,JJ265210,2025-05-22T16:20:00.000,028XX W 21ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1023,010,25,30,06,1157472,1889929,2025,2025-05-30T15:43:19.000,41.853725516,-87.697504554,"{'latitude': '41.853725516', 'longitude': '-87.697504554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,21569,32,203,1,57,21,151,25
13845581,JJ266981,2025-05-22T16:20:00.000,066XX S STONY ISLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,0321,003,5,42,11,1188019,1861082,2025,2025-05-30T15:43:19.000,41.773892091,-87.58630763,"{'latitude': '41.773892091', 'longitude': '-87.58630763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,9,134,33,60,18,206,3
13844387,JJ265428,2025-05-22T16:15:00.000,0000X N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,0112,001,34,32,06,1177307,1900569,2025,2025-05-30T15:43:19.000,41.88249622,-87.624380767,"{'latitude': '41.88249622', 'longitude': '-87.624380767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,41,22,87,42
13846151,JJ267144,2025-05-22T16:13:00.000,062XX N Kenmore Ave,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2433,024,48,77,06,1168110,1941511,2025,2025-05-30T15:43:19.000,41.995046487,-87.656965907,"{'latitude': '41.995046487', 'longitude': '-87.656965907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,45,16,14,11,50,48
13844194,JJ265101,2025-05-22T16:12:00.000,045XX S CALIFORNIA AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),True,False,0922,009,12,58,04A,1158462,1874458,2025,2025-05-30T15:43:19.000,41.8112511,-87.694293302,"{'latitude': '41.8112511', 'longitude': '-87.694293302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,85,3,56,23,115,12
13843981,JJ265104,2025-05-22T16:04:00.000,002XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,0111,001,42,32,11,1176322,1901994,2025,2025-05-30T15:43:19.000,41.886428771,-87.627954653,"{'latitude': '41.886428771', 'longitude': '-87.627954653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,42,22,88,42
13843996,JJ265097,2025-05-22T16:03:00.000,074XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0731,007,6,69,08B,1175928,1855688,2025,2025-05-30T15:43:19.000,41.759369997,-87.630791935,"{'latitude': '41.759369997', 'longitude': '-87.630791935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,67,494,32,11,17,210,4
13844646,JJ265715,2025-05-22T16:00:00.000,023XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0132,001,3,33,07,1177577,1888894,2025,2025-05-30T15:43:19.000,41.850453178,-87.623743697,"{'latitude': '41.850453178', 'longitude': '-87.623743697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21194,34,193,9,40,22,148,8
13844093,JJ265193,2025-05-22T16:00:00.000,040XX N HERMITAGE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1912,019,47,6,06,1164075,1926854,2025,2025-05-30T15:43:19.000,41.954913629,-87.672224617,"{'latitude': '41.954913629', 'longitude': '-87.672224617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21186,57,651,18,53,5,8,47
13848494,JJ267098,2025-05-22T16:00:00.000,003XX W 28TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,0914,009,11,34,06,1174273,1885990,2025,2025-05-30T15:43:19.000,41.842558654,-87.635956411,"{'latitude': '41.842558654', 'longitude': '-87.635956411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,375,48,40,23,157,7
13844031,JJ265213,2025-05-22T16:00:00.000,014XX W 63RD ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,False,False,0713,007,16,67,14,1167639,1862965,2025,2025-05-30T15:43:19.000,41.779520772,-87.660962362,"{'latitude': '41.779520772', 'longitude': '-87.660962362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,277,2,23,17,266,16
13844548,JJ265682,2025-05-22T16:00:00.000,005XX W LAKE ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,0121,001,42,28,06,1172756,1901700,2025,2025-05-30T15:43:19.000,41.885701705,-87.64105846,"{'latitude': '41.885701705', 'longitude': '-87.64105846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,15,76,34
13844110,JJ265099,2025-05-22T15:54:00.000,056XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2531,025,29,25,14,1138323,1907430,2025,2025-05-30T15:43:19.000,41.902118178,-87.767365784,"{'latitude': '41.902118178', 'longitude': '-87.767365784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,671,7,5,25,70,29
13844077,JJ265085,2025-05-22T15:54:00.000,004XX N TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1221,012,27,23,08B,1155300,1902808,2025,2025-05-30T15:43:19.000,41.889110699,-87.705130682,"{'latitude': '41.889110699', 'longitude': '-87.705130682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,24,177,46,28,15,80,27
13844186,JJ265112,2025-05-22T15:53:00.000,002XX E 51ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,0231,002,3,40,08A,1178637,1871259,2025,2025-05-30T15:43:19.000,41.802037251,-87.620390452,"{'latitude': '41.802037251', 'longitude': '-87.620390452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,7,218,9,10,24,125,8
13844963,JJ265107,2025-05-22T15:52:00.000,070XX S PARNELL AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0732,007,6,68,04A,1173834,1858326,2025,2025-05-30T15:43:19.000,41.766655655,-87.638388243,"{'latitude': '41.766655655', 'longitude': '-87.638388243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,66,479,32,11,17,214,4
13845199,JJ265705,2025-05-22T15:50:00.000,034XX W POLK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1133,011,24,27,11,1153520,1896156,2025,2025-05-30T15:43:19.000,41.870892492,-87.711844484,"{'latitude': '41.870892492', 'longitude': '-87.711844484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,28,685,14,30,16,141,24
13844171,JJ265093,2025-05-22T15:49:00.000,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2413,024,40,2,06,1161032,1939842,2025,2025-05-30T15:43:19.000,41.990617149,-87.683048776,"{'latitude': '41.990617149', 'longitude': '-87.683048776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,664,24,50,2,55,40
13844083,JJ265144,2025-05-22T15:48:00.000,051XX W BELDEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,2522,025,26,19,15,1141845,1914810,2025,2025-05-30T15:43:19.000,41.92230522,-87.754245772,"{'latitude': '41.92230522', 'longitude': '-87.754245772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,306,44,2,6,188,31
13846067,JJ265234,2025-05-22T15:48:00.000,068XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0332,003,5,43,08B,1188038,1860051,2025,2025-05-30T15:43:19.000,41.771062488,-87.586270811,"{'latitude': '41.771062488', 'longitude': '-87.586270811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,381,33,24,18,212,3
13844205,JJ265155,2025-05-22T15:45:00.000,002XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1532,015,28,25,08A,1143003,1901153,2025,2025-05-30T15:43:19.000,41.884807342,-87.75033191,"{'latitude': '41.884807342', 'longitude': '-87.75033191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,25,81,28
13844881,JJ265979,2025-05-22T15:45:00.000,099XX S CRANDON AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0431,004,7,51,08A,1193472,1839522,2025,2025-05-30T15:43:19.000,41.714597905,-87.567022232,"{'latitude': '41.714597905', 'longitude': '-87.567022232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,252,37,25,19,249,5
13844992,JJ266248,2025-05-22T15:45:00.000,085XX S GREEN ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,0613,006,17,71,08A,1172133,1848236,2025,2025-05-30T15:43:19.000,41.739004946,-87.64491897,"{'latitude': '41.739004946', 'longitude': '-87.64491897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,530,13,59,20,233,17
13845070,JJ266489,2025-05-22T15:44:00.000,016XX W GRAND AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,False,False,1215,012,27,24,04A,1165555,1903565,2025,2025-05-30T15:43:19.000,41.890975772,-87.667448716,"{'latitude': '41.890975772', 'longitude': '-87.667448716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,520,41,4,15,78,27
13844120,JJ265253,2025-05-22T15:40:00.000,008XX W 50TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,True,0933,009,20,61,04A,1171545,1871363,2025,2025-05-30T15:43:19.000,41.802481115,-87.646396519,"{'latitude': '41.802481115', 'longitude': '-87.646396519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,708,4,37,23,118,20
13844279,JJ265092,2025-05-22T15:36:00.000,024XX E 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0334,003,7,43,08B,1193668,1856365,2025,2025-05-30T15:43:19.000,41.760811782,-87.565754238,"{'latitude': '41.760811782', 'longitude': '-87.565754238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,18,213,5
13843982,JJ265098,2025-05-22T15:35:00.000,031XX N BROADWAY,0810,THEFT,OVER $500,RESTAURANT,False,False,1934,019,44,6,06,1171707,1920889,2025,2025-05-30T15:43:19.000,41.938380474,-87.644344517,"{'latitude': '41.938380474', 'longitude': '-87.644344517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,682,25,22,5,30,44
13844010,JJ265117,2025-05-22T15:35:00.000,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,True,False,1652,016,41,76,15,1100726,1934289,2025,2025-05-30T15:43:19.000,41.9764212,-87.904976266,"{'latitude': '41.9764212', 'longitude': '-87.904976266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,24,41
13845750,JJ267239,2025-05-22T15:30:00.000,048XX S KARLOV AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,0815,008,14,57,08A,1149847,1872169,2025,2025-05-30T15:43:19.000,41.805141197,-87.725952205,"{'latitude': '41.805141197', 'longitude': '-87.725952205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,54,697,8,56,13,105,14
13843997,JJ265079,2025-05-22T15:30:00.000,056XX S MENARD AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,0811,008,13,56,18,1138664,1866702,2025,2025-05-30T15:43:19.000,41.790348356,-87.767099588,"{'latitude': '41.790348356', 'longitude': '-87.767099588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,590,6,7,13,131,13
13844033,JJ265114,2025-05-22T15:30:00.000,052XX W NEWPORT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,1634,016,31,15,26,1140725,1922434,2025,2025-05-30T15:43:19.000,41.943246934,-87.758173118,"{'latitude': '41.943246934', 'longitude': '-87.758173118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,361,17,21,12,26,31
13844141,JJ265071,2025-05-22T15:24:00.000,009XX S AUSTIN BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1513,015,29,25,08B,1136517,1895636,2025,2025-05-30T15:43:19.000,41.869786389,-87.774281815,"{'latitude': '41.869786389', 'longitude': '-87.774281815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,,7,32,25,99,29
13849195,JJ270300,2025-05-22T15:24:00.000,076XX S Cicero Ave,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0833,008,18,65,06,1145727,1853720,2025,2025-05-30T15:43:19.000,41.754592961,-87.741528537,"{'latitude': '41.754592961', 'longitude': '-87.741528537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,4300,63,318,30,8,13,209,18
13844148,JJ265140,2025-05-22T15:22:00.000,011XX E 44TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0222,002,4,39,06,1184532,1875898,2025,2025-05-30T15:43:19.000,41.814630801,-87.598625921,"{'latitude': '41.814630801', 'longitude': '-87.598625921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,395,10,36,24,113,9
13844080,JJ265046,2025-05-22T15:17:00.000,012XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1233,012,28,28,06,1168413,1894846,2025,2025-05-30T15:43:19.000,41.866988841,-87.657205006,"{'latitude': '41.866988841', 'longitude': '-87.657205006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14920,29,759,23,44,15,136,28
13844065,JJ265094,2025-05-22T15:15:00.000,001XX N HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1224,012,27,28,14,1164709,1901246,2025,2025-05-30T15:43:19.000,41.884630228,-87.670621419,"{'latitude': '41.884630228', 'longitude': '-87.670621419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,29,579,46,28,15,92,27
13845264,JJ266441,2025-05-22T15:15:00.000,030XX W 39TH PL,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0921,009,12,58,08B,1156780,1878278,2025,2025-05-30T15:43:19.000,41.821767828,-87.700359595,"{'latitude': '41.821767828', 'longitude': '-87.700359595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,196,1,56,23,110,12
13844034,JJ265033,2025-05-22T15:11:00.000,016XX W DIVISION ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1213,012,1,24,26,1165293,1908067,2025,2025-05-30T15:43:19.000,41.903335161,-87.668282746,"{'latitude': '41.903335161', 'longitude': '-87.668282746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,518,41,4,15,60,1
13843929,JJ265016,2025-05-22T15:10:00.000,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,011,24,29,18,1154228,1895173,2025,2025-05-30T15:43:19.000,41.868180939,-87.709271389,"{'latitude': '41.868180939', 'longitude': '-87.709271389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,140,24
13846690,JJ268375,2025-05-22T15:00:00.000,021XX S WENTWORTH AVE,1574,SEX OFFENSE,FORNICATION,LIBRARY,False,False,0914,009,11,34,17,1175371,1890116,2025,2025-05-30T15:43:19.000,41.853856172,-87.631803395,"{'latitude': '41.853856172', 'longitude': '-87.631803395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,35,3,26,40,23,157,7
13843956,JJ265086,2025-05-22T15:00:00.000,106XX S CALHOUN AVE,0810,THEFT,OVER $500,STREET,False,False,0434,004,10,51,06,1194880,1835060,2025,2025-05-30T15:43:19.000,41.702319232,-87.562012018,"{'latitude': '41.702319232', 'longitude': '-87.562012018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,48,174,47,25,19,255,6
13849256,JJ270784,2025-05-22T15:00:00.000,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,018,42,8,06,1175023,1904549,2025,2025-05-30T15:43:19.000,41.893469034,-87.632648229,"{'latitude': '41.893469034', 'longitude': '-87.632648229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,72,42
13845600,JJ267018,2025-05-22T15:00:00.000,083XX S OGLESBY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0412,004,7,46,07,1193290,1850304,2025,2025-05-30T15:43:19.000,41.744189153,-87.567337372,"{'latitude': '41.744189153', 'longitude': '-87.567337372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,37,25,19,240,5
13843943,JJ265096,2025-05-22T15:00:00.000,005XX W TAYLOR ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,0124,001,28,28,06,1173062,1895889,2025,2025-05-30T15:43:19.000,41.869749161,-87.640107132,"{'latitude': '41.869749161', 'longitude': '-87.640107132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,147,28
13845024,JJ266197,2025-05-22T15:00:00.000,135XX S HOXIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,0434,004,10,55,11,1195452,1815835,2025,2025-05-30T15:43:19.000,41.649549576,-87.560548907,"{'latitude': '41.649549576', 'longitude': '-87.560548907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,22250,52,586,47,26,19,255,6
13844284,JJ265308,2025-05-22T15:00:00.000,022XX S RIDGEWAY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1013,010,22,30,05,1151721,1888939,2025,2025-05-30T15:43:19.000,41.851123755,-87.718638997,"{'latitude': '41.851123755', 'longitude': '-87.718638997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,754,28,57,21,161,22
13843931,JJ264994,2025-05-22T15:00:00.000,036XX W HURON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1112,011,27,23,18,1151810,1904422,2025,2025-05-30T15:43:19.000,41.893609077,-87.717904912,"{'latitude': '41.893609077', 'longitude': '-87.717904912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,584,46,30,16,66,27
13843915,JJ265009,2025-05-22T14:58:00.000,039XX W GLADYS AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1132,011,28,26,18,1150173,1898065,2025,2025-05-30T15:43:19.000,41.876196845,-87.724082848,"{'latitude': '41.876196845', 'longitude': '-87.724082848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,736,23,30,16,142,28
13844389,JJ265010,2025-05-22T14:58:00.000,001XX E 51ST ST,0460,BATTERY,SIMPLE,STREET,False,True,0224,002,3,38,08B,1178132,1871244,2025,2025-05-30T15:43:19.000,41.802007569,-87.622242931,"{'latitude': '41.802007569', 'longitude': '-87.622242931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,449,9,10,24,107,8
13844152,JJ265394,2025-05-22T14:50:00.000,087XX S WALLACE ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE BUILDING,False,False,2223,022,21,71,08A,1173832,1846929,2025,2025-05-30T15:43:19.000,41.735380901,-87.638732821,"{'latitude': '41.735380901', 'longitude': '-87.638732821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243,21
13844086,JJ265006,2025-05-22T14:50:00.000,066XX S OAKLEY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,False,0832,008,16,66,26,1162216,1860586,2025,2025-05-30T15:43:19.000,41.773107107,-87.680909964,"{'latitude': '41.773107107', 'longitude': '-87.680909964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,64,370,2,23,13,207,16
